Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
Lebanon,LBN,Total,TOT,American Samoa,ASM,7
Lebanon,LBN,Total,TOT,Andorra,AND,17
Lebanon,LBN,Total,TOT,Angola,AGO,5
Lebanon,LBN,Total,TOT,Anguilla,AIA,2
Lebanon,LBN,Total,TOT,Antigua and Barbuda,ATG,6
Lebanon,LBN,Total,TOT,Argentina,ARG,1575
Lebanon,LBN,Total,TOT,Armenia,ARM,1871
Lebanon,LBN,Total,TOT,Aruba,ABW,56
Lebanon,LBN,Total,TOT,Australia,AUS,70359
Lebanon,LBN,Total,TOT,Austria,AUT,544
Lebanon,LBN,Total,TOT,"Bahamas, The",BHS,5
Lebanon,LBN,Total,TOT,Bahrain,BHR,3551
Lebanon,LBN,Total,TOT,Bangladesh,BGD,90
Lebanon,LBN,Total,TOT,Barbados,BRB,13
Lebanon,LBN,Total,TOT,Belgium,BEL,1016
Lebanon,LBN,Total,TOT,Belize,BLZ,31
Lebanon,LBN,Total,TOT,Benin,BEN,633
Lebanon,LBN,Total,TOT,Bermuda,BMU,17
Lebanon,LBN,Total,TOT,Bolivia,BOL,48
Lebanon,LBN,Total,TOT,Bosnia and Herzegovina,BIH,7
Lebanon,LBN,Total,TOT,Botswana,BWA,3
Lebanon,LBN,Total,TOT,Brazil,BRA,16068
Lebanon,LBN,Total,TOT,Bulgaria,BGR,1175
Lebanon,LBN,Total,TOT,Burkina Faso,BFA,138
Lebanon,LBN,Total,TOT,Cambodia,KHM,11
Lebanon,LBN,Total,TOT,Cameroon,CMR,41
Lebanon,LBN,Total,TOT,Canada,CAN,66923
Lebanon,LBN,Total,TOT,Cape Verde,CPV,3
Lebanon,LBN,Total,TOT,Cayman Islands,CYM,12
Lebanon,LBN,Total,TOT,Central African Republic,CAF,92
Lebanon,LBN,Total,TOT,Chad,TCD,34
Lebanon,LBN,Total,TOT,Chile,CHL,199
Lebanon,LBN,Total,TOT,China,CHN,196
Lebanon,LBN,Total,TOT,Colombia,COL,963
Lebanon,LBN,Total,TOT,"Congo, Dem. Rep.",COD,1065
Lebanon,LBN,Total,TOT,"Congo, Rep.",COG,59
Lebanon,LBN,Total,TOT,Cook Islands,COK,9
Lebanon,LBN,Total,TOT,Costa Rica,CRI,67
Lebanon,LBN,Total,TOT,Cote d'Ivoire,CIV,206
Lebanon,LBN,Total,TOT,Croatia,HRV,8
Lebanon,LBN,Total,TOT,Cuba,CUB,12
Lebanon,LBN,Total,TOT,Cyprus,CYP,1252
Lebanon,LBN,Total,TOT,Czech Republic,CZE,209
Lebanon,LBN,Total,TOT,Denmark,DNK,11982
Lebanon,LBN,Total,TOT,Djibouti,DJI,6
Lebanon,LBN,Total,TOT,Dominica,DMA,18
Lebanon,LBN,Total,TOT,Dominican Republic,DOM,875
Lebanon,LBN,Total,TOT,Ecuador,ECU,193
Lebanon,LBN,Total,TOT,"Egypt, Arab Rep.",EGY,2503
Lebanon,LBN,Total,TOT,El Salvador,SLV,16
Lebanon,LBN,Total,TOT,Equatorial Guinea,GNQ,3
Lebanon,LBN,Total,TOT,Eritrea,ERI,1
Lebanon,LBN,Total,TOT,Ethiopia,ETH,60
Lebanon,LBN,Total,TOT,Fiji,FJI,124
Lebanon,LBN,Total,TOT,Finland,FIN,283
Lebanon,LBN,Total,TOT,France,FRA,11033
Lebanon,LBN,Total,TOT,French Guiana,GUF,359
Lebanon,LBN,Total,TOT,French Polynesia,PYF,18
Lebanon,LBN,Total,TOT,Gabon,GAB,1204
Lebanon,LBN,Total,TOT,"Gambia, The",GMB,39
Lebanon,LBN,Total,TOT,Germany,DEU,51611
Lebanon,LBN,Total,TOT,Ghana,GHA,2912
Lebanon,LBN,Total,TOT,Greece,GRC,1228
Lebanon,LBN,Total,TOT,Greenland,GRL,1
Lebanon,LBN,Total,TOT,Grenada,GRD,5
Lebanon,LBN,Total,TOT,Guadeloupe,GLP,700
Lebanon,LBN,Total,TOT,Guam,GUM,111
Lebanon,LBN,Total,TOT,Guatemala,GTM,15
Lebanon,LBN,Total,TOT,Guinea,GIN,533
Lebanon,LBN,Total,TOT,Guinea-Bissau,GNB,20
Lebanon,LBN,Total,TOT,Guyana,GUY,10
Lebanon,LBN,Total,TOT,Haiti,HTI,7
Lebanon,LBN,Total,TOT,Honduras,HND,7
Lebanon,LBN,Total,TOT,"Hong Kong SAR, China",HKG,2204
Lebanon,LBN,Total,TOT,Hungary,HUN,1023
Lebanon,LBN,Total,TOT,Iceland,ISL,19
Lebanon,LBN,Total,TOT,India,IND,7
Lebanon,LBN,Total,TOT,Indonesia,IDN,260
Lebanon,LBN,Total,TOT,"Iran, Islamic Rep.",IRN,170
Lebanon,LBN,Total,TOT,Iraq,IRQ,380
Lebanon,LBN,Total,TOT,Ireland,IRL,151
Lebanon,LBN,Total,TOT,Israel,ISR,10694
Lebanon,LBN,Total,TOT,Italy,ITA,4163
Lebanon,LBN,Total,TOT,Jamaica,JAM,25
Lebanon,LBN,Total,TOT,Japan,JPN,57
Lebanon,LBN,Total,TOT,Jordan,JOR,1814
Lebanon,LBN,Total,TOT,Kenya,KEN,14
Lebanon,LBN,Total,TOT,Kiribati,KIR,10
Lebanon,LBN,Total,TOT,"Korea, Dem. Rep.",PRK,17
Lebanon,LBN,Total,TOT,Kuwait,KWT,76410
Lebanon,LBN,Total,TOT,Kyrgyz Republic,KGZ,30
Lebanon,LBN,Total,TOT,Lao PDR,LAO,1
Lebanon,LBN,Total,TOT,Latvia,LVA,88
Lebanon,LBN,Total,TOT,Lesotho,LSO,3
Lebanon,LBN,Total,TOT,Liberia,LBR,2588
Lebanon,LBN,Total,TOT,Libya,LBY,13348
Lebanon,LBN,Total,TOT,Liechtenstein,LIE,7
Lebanon,LBN,Total,TOT,Lithuania,LTU,104
Lebanon,LBN,Total,TOT,Luxembourg,LUX,92
Lebanon,LBN,Total,TOT,"Macao SAR, China",MAC,16
Lebanon,LBN,Total,TOT,"Macedonia, FYR",MKD,106
Lebanon,LBN,Total,TOT,Madagascar,MDG,10
Lebanon,LBN,Total,TOT,Malawi,MWI,3
Lebanon,LBN,Total,TOT,Malaysia,MYS,381
Lebanon,LBN,Total,TOT,Mali,MLI,9
Lebanon,LBN,Total,TOT,Malta,MLT,69
Lebanon,LBN,Total,TOT,Martinique,MTQ,61
Lebanon,LBN,Total,TOT,Mauritania,MRT,126
Lebanon,LBN,Total,TOT,Mauritius,MUS,30
Lebanon,LBN,Total,TOT,Mayotte,MYT,2
Lebanon,LBN,Total,TOT,Mexico,MEX,1173
Lebanon,LBN,Total,TOT,"Micronesia, Fed. Sts.",FSM,9
Lebanon,LBN,Total,TOT,Monaco,MCO,32
Lebanon,LBN,Total,TOT,Morocco,MAR,39
Lebanon,LBN,Total,TOT,Mozambique,MOZ,38
Lebanon,LBN,Total,TOT,Myanmar,MMR,7
Lebanon,LBN,Total,TOT,Namibia,NAM,3
Lebanon,LBN,Total,TOT,Naura,NRU,4
Lebanon,LBN,Total,TOT,Nepal,NPL,213
Lebanon,LBN,Total,TOT,Netherlands,NLD,3060
Lebanon,LBN,Total,TOT,Netherlands Antilles,ANT,1028
Lebanon,LBN,Total,TOT,New Caledonia,NCL,44
Lebanon,LBN,Total,TOT,New Zealand,NZL,404
Lebanon,LBN,Total,TOT,Nicaragua,NIC,10
Lebanon,LBN,Total,TOT,Niger,NER,882
Lebanon,LBN,Total,TOT,Nigeria,NGA,15961
Lebanon,LBN,Total,TOT,Norfolk Island,NFK,1
Lebanon,LBN,Total,TOT,Northern Mariana Islands,MNP,125
Lebanon,LBN,Total,TOT,Norway,NOR,1214
Lebanon,LBN,Total,TOT,Oman,OMN,772
Lebanon,LBN,Total,TOT,Pakistan,PAK,88
Lebanon,LBN,Total,TOT,Palau,PLW,29
Lebanon,LBN,Total,TOT,Panama,PAN,354
Lebanon,LBN,Total,TOT,Papua New Guinea,PNG,14
Lebanon,LBN,Total,TOT,Paraguay,PRY,564
Lebanon,LBN,Total,TOT,Peru,PER,64
Lebanon,LBN,Total,TOT,Philippines,PHL,44
Lebanon,LBN,Total,TOT,Poland,POL,356
Lebanon,LBN,Total,TOT,Puerto Rico,PRI,245
Lebanon,LBN,Total,TOT,Qatar,QAT,2989
Lebanon,LBN,Total,TOT,Reunion,REU,9
Lebanon,LBN,Total,TOT,Romania,ROU,1020
Lebanon,LBN,Total,TOT,Russian Federation,RUS,236
Lebanon,LBN,Total,TOT,Rwanda,RWA,103
Lebanon,LBN,Total,TOT,Saint Pierre and Miquelon,SPM,1
Lebanon,LBN,Total,TOT,Samoa,WSM,5
Lebanon,LBN,Total,TOT,Saudi Arabia,SAU,43106
Lebanon,LBN,Total,TOT,Senegal,SEN,595
Lebanon,LBN,Total,TOT,Serbia and Montenegro,SCG,20
Lebanon,LBN,Total,TOT,Sierra Leone,SLE,790
Lebanon,LBN,Total,TOT,Singapore,SGP,666
Lebanon,LBN,Total,TOT,Slovak Republic,SVK,39
Lebanon,LBN,Total,TOT,Slovenia,SVN,8
Lebanon,LBN,Total,TOT,Solomon Islands,SLB,8
Lebanon,LBN,Total,TOT,Somalia,SOM,2
Lebanon,LBN,Total,TOT,South Africa,ZAF,394
Lebanon,LBN,Total,TOT,Spain,ESP,1657
Lebanon,LBN,Total,TOT,St. Kitts and Nevis,KNA,3
Lebanon,LBN,Total,TOT,St. Lucia,LCA,7
Lebanon,LBN,Total,TOT,St. Vincent and the Grenadines,VCT,25
Lebanon,LBN,Total,TOT,Sudan,SDN,200
Lebanon,LBN,Total,TOT,Swaziland,SWZ,3
Lebanon,LBN,Total,TOT,Sweden,SWE,19817
Lebanon,LBN,Total,TOT,Switzerland,CHE,2342
Lebanon,LBN,Total,TOT,Syrian Arab Republic,SYR,1504
Lebanon,LBN,Total,TOT,Tanzania,TZA,83
Lebanon,LBN,Total,TOT,Thailand,THA,776
Lebanon,LBN,Total,TOT,Togo,TGO,837
Lebanon,LBN,Total,TOT,Tonga,TON,28
Lebanon,LBN,Total,TOT,Trinidad and Tobago,TTO,18
Lebanon,LBN,Total,TOT,Tunisia,TUN,9
Lebanon,LBN,Total,TOT,Turkey,TUR,1181
Lebanon,LBN,Total,TOT,Turks and Caicos Islands,TCA,2
Lebanon,LBN,Total,TOT,Uganda,UGA,11
Lebanon,LBN,Total,TOT,Ukraine,UKR,115
Lebanon,LBN,Total,TOT,United Arab Emirates,ARE,47122
Lebanon,LBN,Total,TOT,United Kingdom,GBR,11219
Lebanon,LBN,Total,TOT,United States,USA,113215
Lebanon,LBN,Total,TOT,Uruguay,URY,427
Lebanon,LBN,Total,TOT,Vanuatu,VUT,6
Lebanon,LBN,Total,TOT,"Venezuela, RB",VEN,6724
Lebanon,LBN,Total,TOT,Vietnam,VNM,21
Lebanon,LBN,Total,TOT,Virgin Islands (U.S.),VIR,43
Lebanon,LBN,Total,TOT,"Virgin Islands, British",VGB,11
Lebanon,LBN,Total,TOT,Wallis and Futuna,WLF,3
Lebanon,LBN,Total,TOT,West Bank and Gaza,PSE,11429
Lebanon,LBN,Total,TOT,"Yemen, Rep.",YEM,12268
Lebanon,LBN,Total,TOT,Zambia,ZMB,21
Lebanon,LBN,Total,TOT,Zimbabwe,ZWE,82
Lesotho,LSO,Total,TOT,Afghanistan,AFG,7
Lesotho,LSO,Total,TOT,Angola,AGO,445
Lesotho,LSO,Total,TOT,Australia,AUS,57
Lesotho,LSO,Total,TOT,Austria,AUT,1
Lesotho,LSO,Total,TOT,Bangladesh,BGD,13
Lesotho,LSO,Total,TOT,Belgium,BEL,1
Lesotho,LSO,Total,TOT,Bolivia,BOL,1
Lesotho,LSO,Total,TOT,Botswana,BWA,4808
Lesotho,LSO,Total,TOT,Brazil,BRA,8
Lesotho,LSO,Total,TOT,Canada,CAN,160
Lesotho,LSO,Total,TOT,China,CHN,5
Lesotho,LSO,Total,TOT,Colombia,COL,1
Lesotho,LSO,Total,TOT,Cote d'Ivoire,CIV,2
Lesotho,LSO,Total,TOT,Cuba,CUB,5
Lesotho,LSO,Total,TOT,Czech Republic,CZE,5
Lesotho,LSO,Total,TOT,Denmark,DNK,38
Lesotho,LSO,Total,TOT,"Egypt, Arab Rep.",EGY,4
Lesotho,LSO,Total,TOT,Eritrea,ERI,1
Lesotho,LSO,Total,TOT,France,FRA,34
Lesotho,LSO,Total,TOT,Germany,DEU,16
Lesotho,LSO,Total,TOT,Ghana,GHA,4
Lesotho,LSO,Total,TOT,Greece,GRC,2
Lesotho,LSO,Total,TOT,Guadeloupe,GLP,22
Lesotho,LSO,Total,TOT,"Hong Kong SAR, China",HKG,46
Lesotho,LSO,Total,TOT,Hungary,HUN,1
Lesotho,LSO,Total,TOT,India,IND,585
Lesotho,LSO,Total,TOT,Ireland,IRL,48
Lesotho,LSO,Total,TOT,Israel,ISR,4
Lesotho,LSO,Total,TOT,Italy,ITA,6
Lesotho,LSO,Total,TOT,Japan,JPN,21
Lesotho,LSO,Total,TOT,Kenya,KEN,1
Lesotho,LSO,Total,TOT,Kyrgyz Republic,KGZ,1
Lesotho,LSO,Total,TOT,"Macedonia, FYR",MKD,1
Lesotho,LSO,Total,TOT,Malawi,MWI,30454
Lesotho,LSO,Total,TOT,Malaysia,MYS,15
Lesotho,LSO,Total,TOT,Martinique,MTQ,29
Lesotho,LSO,Total,TOT,Mauritius,MUS,65
Lesotho,LSO,Total,TOT,Mexico,MEX,1
Lesotho,LSO,Total,TOT,Mozambique,MOZ,19502
Lesotho,LSO,Total,TOT,Namibia,NAM,379
Lesotho,LSO,Total,TOT,Nepal,NPL,7
Lesotho,LSO,Total,TOT,Netherlands,NLD,86
Lesotho,LSO,Total,TOT,New Zealand,NZL,24
Lesotho,LSO,Total,TOT,Nigeria,NGA,12
Lesotho,LSO,Total,TOT,Norway,NOR,9
Lesotho,LSO,Total,TOT,Pakistan,PAK,37
Lesotho,LSO,Total,TOT,Paraguay,PRY,3
Lesotho,LSO,Total,TOT,Poland,POL,3
Lesotho,LSO,Total,TOT,Puerto Rico,PRI,6
Lesotho,LSO,Total,TOT,Reunion,REU,3842
Lesotho,LSO,Total,TOT,Seychelles,SYC,87
Lesotho,LSO,Total,TOT,Singapore,SGP,9
Lesotho,LSO,Total,TOT,Somalia,SOM,2
Lesotho,LSO,Total,TOT,South Africa,ZAF,114095
Lesotho,LSO,Total,TOT,Spain,ESP,12
Lesotho,LSO,Total,TOT,Sudan,SDN,16
Lesotho,LSO,Total,TOT,Swaziland,SWZ,213
Lesotho,LSO,Total,TOT,Sweden,SWE,21
Lesotho,LSO,Total,TOT,Switzerland,CHE,5
Lesotho,LSO,Total,TOT,Tanzania,TZA,122
Lesotho,LSO,Total,TOT,Turkey,TUR,9
Lesotho,LSO,Total,TOT,United Kingdom,GBR,386
Lesotho,LSO,Total,TOT,United States,USA,1163
Lesotho,LSO,Total,TOT,"Venezuela, RB",VEN,1
Lesotho,LSO,Total,TOT,Zambia,ZMB,894
Lesotho,LSO,Total,TOT,Zimbabwe,ZWE,48
Liberia,LBR,Total,TOT,Afghanistan,AFG,2
Liberia,LBR,Total,TOT,Andorra,AND,1
Liberia,LBR,Total,TOT,Australia,AUS,129
Liberia,LBR,Total,TOT,Austria,AUT,243
Liberia,LBR,Total,TOT,"Bahamas, The",BHS,2
Liberia,LBR,Total,TOT,Bangladesh,BGD,4
Liberia,LBR,Total,TOT,Belgium,BEL,66
Liberia,LBR,Total,TOT,Benin,BEN,923
Liberia,LBR,Total,TOT,Bermuda,BMU,7
Liberia,LBR,Total,TOT,Bolivia,BOL,1
Liberia,LBR,Total,TOT,Botswana,BWA,15
Liberia,LBR,Total,TOT,Brazil,BRA,19
Liberia,LBR,Total,TOT,Bulgaria,BGR,2
Liberia,LBR,Total,TOT,Burkina Faso,BFA,868
Liberia,LBR,Total,TOT,Canada,CAN,695
Liberia,LBR,Total,TOT,Cape Verde,CPV,20
Liberia,LBR,Total,TOT,Central African Republic,CAF,2
Liberia,LBR,Total,TOT,Chile,CHL,5
Liberia,LBR,Total,TOT,China,CHN,6
Liberia,LBR,Total,TOT,Colombia,COL,12
Liberia,LBR,Total,TOT,Cote d'Ivoire,CIV,44023
Liberia,LBR,Total,TOT,Cuba,CUB,1
Liberia,LBR,Total,TOT,Czech Republic,CZE,9
Liberia,LBR,Total,TOT,Denmark,DNK,101
Liberia,LBR,Total,TOT,Dominican Republic,DOM,4
Liberia,LBR,Total,TOT,Ecuador,ECU,8
Liberia,LBR,Total,TOT,"Egypt, Arab Rep.",EGY,41
Liberia,LBR,Total,TOT,Faeroe Islands,FRO,2
Liberia,LBR,Total,TOT,Finland,FIN,38
Liberia,LBR,Total,TOT,France,FRA,119
Liberia,LBR,Total,TOT,French Guiana,GUF,1
Liberia,LBR,Total,TOT,Germany,DEU,904
Liberia,LBR,Total,TOT,Ghana,GHA,1241
Liberia,LBR,Total,TOT,Greece,GRC,21
Liberia,LBR,Total,TOT,Guadeloupe,GLP,3
Liberia,LBR,Total,TOT,Guinea,GIN,117820
Liberia,LBR,Total,TOT,Guinea-Bissau,GNB,5
Liberia,LBR,Total,TOT,"Hong Kong SAR, China",HKG,16
Liberia,LBR,Total,TOT,Hungary,HUN,4
Liberia,LBR,Total,TOT,India,IND,196
Liberia,LBR,Total,TOT,Indonesia,IDN,4
Liberia,LBR,Total,TOT,Ireland,IRL,52
Liberia,LBR,Total,TOT,Israel,ISR,11441
Liberia,LBR,Total,TOT,Italy,ITA,213
Liberia,LBR,Total,TOT,Japan,JPN,67
Liberia,LBR,Total,TOT,Jordan,JOR,4
Liberia,LBR,Total,TOT,Kenya,KEN,1
Liberia,LBR,Total,TOT,Kyrgyz Republic,KGZ,5
Liberia,LBR,Total,TOT,Latvia,LVA,1
Liberia,LBR,Total,TOT,Lebanon,LBN,277
Liberia,LBR,Total,TOT,Libya,LBY,2
Liberia,LBR,Total,TOT,Lithuania,LTU,2
Liberia,LBR,Total,TOT,Luxembourg,LUX,9
Liberia,LBR,Total,TOT,"Macedonia, FYR",MKD,3
Liberia,LBR,Total,TOT,Malawi,MWI,8
Liberia,LBR,Total,TOT,Malaysia,MYS,5
Liberia,LBR,Total,TOT,Mali,MLI,596
Liberia,LBR,Total,TOT,Martinique,MTQ,4
Liberia,LBR,Total,TOT,Mauritania,MRT,34
Liberia,LBR,Total,TOT,Mexico,MEX,5
Liberia,LBR,Total,TOT,Monaco,MCO,1
Liberia,LBR,Total,TOT,Mozambique,MOZ,7
Liberia,LBR,Total,TOT,Myanmar,MMR,1
Liberia,LBR,Total,TOT,Nepal,NPL,2
Liberia,LBR,Total,TOT,Netherlands,NLD,2021
Liberia,LBR,Total,TOT,New Zealand,NZL,47
Liberia,LBR,Total,TOT,Nicaragua,NIC,1
Liberia,LBR,Total,TOT,Niger,NER,655
Liberia,LBR,Total,TOT,Nigeria,NGA,12997
Liberia,LBR,Total,TOT,Norway,NOR,72
Liberia,LBR,Total,TOT,Pakistan,PAK,12
Liberia,LBR,Total,TOT,Panama,PAN,10
Liberia,LBR,Total,TOT,Peru,PER,8
Liberia,LBR,Total,TOT,Philippines,PHL,217
Liberia,LBR,Total,TOT,Poland,POL,30
Liberia,LBR,Total,TOT,Qatar,QAT,414
Liberia,LBR,Total,TOT,Senegal,SEN,342
Liberia,LBR,Total,TOT,Sierra Leone,SLE,21026
Liberia,LBR,Total,TOT,Singapore,SGP,3
Liberia,LBR,Total,TOT,Slovak Republic,SVK,3
Liberia,LBR,Total,TOT,South Africa,ZAF,134
Liberia,LBR,Total,TOT,Spain,ESP,811
Liberia,LBR,Total,TOT,Sudan,SDN,14
Liberia,LBR,Total,TOT,Sweden,SWE,552
Liberia,LBR,Total,TOT,Switzerland,CHE,196
Liberia,LBR,Total,TOT,Thailand,THA,160
Liberia,LBR,Total,TOT,Togo,TGO,382
Liberia,LBR,Total,TOT,Tunisia,TUN,1
Liberia,LBR,Total,TOT,Turkey,TUR,17
Liberia,LBR,Total,TOT,United Arab Emirates,ARE,1
Liberia,LBR,Total,TOT,United Kingdom,GBR,307
Liberia,LBR,Total,TOT,United States,USA,42949
Liberia,LBR,Total,TOT,"Venezuela, RB",VEN,2
Liberia,LBR,Total,TOT,Vietnam,VNM,5
Liberia,LBR,Total,TOT,West Bank and Gaza,PSE,200
Liberia,LBR,Total,TOT,"Yemen, Rep.",YEM,610
Liberia,LBR,Total,TOT,Zimbabwe,ZWE,29
Libya,LBY,Total,TOT,Afghanistan,AFG,1
Libya,LBY,Total,TOT,Albania,ALB,2
Libya,LBY,Total,TOT,Algeria,DZA,35
Libya,LBY,Total,TOT,Australia,AUS,1436
Libya,LBY,Total,TOT,Austria,AUT,357
Libya,LBY,Total,TOT,Bahrain,BHR,26
Libya,LBY,Total,TOT,Bangladesh,BGD,3
Libya,LBY,Total,TOT,Belgium,BEL,61
Libya,LBY,Total,TOT,Belize,BLZ,2
Libya,LBY,Total,TOT,Benin,BEN,16
Libya,LBY,Total,TOT,Bermuda,BMU,6
Libya,LBY,Total,TOT,Bolivia,BOL,5
Libya,LBY,Total,TOT,Botswana,BWA,3
Libya,LBY,Total,TOT,Brazil,BRA,219
Libya,LBY,Total,TOT,Bulgaria,BGR,144
Libya,LBY,Total,TOT,Burkina Faso,BFA,1
Libya,LBY,Total,TOT,Burundi,BDI,45
Libya,LBY,Total,TOT,Cameroon,CMR,110
Libya,LBY,Total,TOT,Canada,CAN,2502
Libya,LBY,Total,TOT,Central African Republic,CAF,2
Libya,LBY,Total,TOT,Chad,TCD,1242
Libya,LBY,Total,TOT,Chile,CHL,22
Libya,LBY,Total,TOT,China,CHN,6
Libya,LBY,Total,TOT,Colombia,COL,3
Libya,LBY,Total,TOT,Comoros,COM,5
Libya,LBY,Total,TOT,"Congo, Dem. Rep.",COD,79
Libya,LBY,Total,TOT,Costa Rica,CRI,8
Libya,LBY,Total,TOT,Cote d'Ivoire,CIV,28
Libya,LBY,Total,TOT,Croatia,HRV,4
Libya,LBY,Total,TOT,Cuba,CUB,3
Libya,LBY,Total,TOT,Cyprus,CYP,110
Libya,LBY,Total,TOT,Czech Republic,CZE,101
Libya,LBY,Total,TOT,Denmark,DNK,167
Libya,LBY,Total,TOT,Djibouti,DJI,137
Libya,LBY,Total,TOT,Dominican Republic,DOM,33
Libya,LBY,Total,TOT,Ecuador,ECU,4
Libya,LBY,Total,TOT,"Egypt, Arab Rep.",EGY,3122
Libya,LBY,Total,TOT,Eritrea,ERI,4
Libya,LBY,Total,TOT,Ethiopia,ETH,42
Libya,LBY,Total,TOT,Finland,FIN,68
Libya,LBY,Total,TOT,France,FRA,413
Libya,LBY,Total,TOT,French Guiana,GUF,12
Libya,LBY,Total,TOT,French Polynesia,PYF,10
Libya,LBY,Total,TOT,Gabon,GAB,3
Libya,LBY,Total,TOT,"Gambia, The",GMB,4
Libya,LBY,Total,TOT,Germany,DEU,831
Libya,LBY,Total,TOT,Ghana,GHA,74
Libya,LBY,Total,TOT,Greece,GRC,188
Libya,LBY,Total,TOT,Guadeloupe,GLP,6
Libya,LBY,Total,TOT,Guatemala,GTM,3
Libya,LBY,Total,TOT,Guinea,GIN,7
Libya,LBY,Total,TOT,Honduras,HND,1
Libya,LBY,Total,TOT,"Hong Kong SAR, China",HKG,12
Libya,LBY,Total,TOT,Hungary,HUN,1021
Libya,LBY,Total,TOT,India,IND,121
Libya,LBY,Total,TOT,Indonesia,IDN,172
Libya,LBY,Total,TOT,"Iran, Islamic Rep.",IRN,5
Libya,LBY,Total,TOT,Ireland,IRL,737
Libya,LBY,Total,TOT,Israel,ISR,21830
Libya,LBY,Total,TOT,Italy,ITA,3382
Libya,LBY,Total,TOT,Japan,JPN,77
Libya,LBY,Total,TOT,Jordan,JOR,961
Libya,LBY,Total,TOT,Kenya,KEN,298
Libya,LBY,Total,TOT,Kuwait,KWT,78
Libya,LBY,Total,TOT,Kyrgyz Republic,KGZ,4
Libya,LBY,Total,TOT,Latvia,LVA,3
Libya,LBY,Total,TOT,Lebanon,LBN,669
Libya,LBY,Total,TOT,Lithuania,LTU,1
Libya,LBY,Total,TOT,Luxembourg,LUX,15
Libya,LBY,Total,TOT,"Macedonia, FYR",MKD,10
Libya,LBY,Total,TOT,Madagascar,MDG,45
Libya,LBY,Total,TOT,Malawi,MWI,4
Libya,LBY,Total,TOT,Malaysia,MYS,3
Libya,LBY,Total,TOT,Malta,MLT,350
Libya,LBY,Total,TOT,Martinique,MTQ,7
Libya,LBY,Total,TOT,Mauritania,MRT,147
Libya,LBY,Total,TOT,Mayotte,MYT,41
Libya,LBY,Total,TOT,Mexico,MEX,16
Libya,LBY,Total,TOT,Monaco,MCO,4
Libya,LBY,Total,TOT,Morocco,MAR,37
Libya,LBY,Total,TOT,Mozambique,MOZ,4
Libya,LBY,Total,TOT,Myanmar,MMR,3
Libya,LBY,Total,TOT,Nepal,NPL,1
Libya,LBY,Total,TOT,Netherlands,NLD,466
Libya,LBY,Total,TOT,New Caledonia,NCL,5
Libya,LBY,Total,TOT,New Zealand,NZL,101
Libya,LBY,Total,TOT,Nicaragua,NIC,22
Libya,LBY,Total,TOT,Niger,NER,18
Libya,LBY,Total,TOT,Nigeria,NGA,474
Libya,LBY,Total,TOT,Norway,NOR,72
Libya,LBY,Total,TOT,Oman,OMN,62
Libya,LBY,Total,TOT,Pakistan,PAK,8
Libya,LBY,Total,TOT,Panama,PAN,24
Libya,LBY,Total,TOT,Papua New Guinea,PNG,2
Libya,LBY,Total,TOT,Peru,PER,4
Libya,LBY,Total,TOT,Philippines,PHL,22
Libya,LBY,Total,TOT,Poland,POL,327
Libya,LBY,Total,TOT,Puerto Rico,PRI,1
Libya,LBY,Total,TOT,Qatar,QAT,1000
Libya,LBY,Total,TOT,Romania,ROU,1
Libya,LBY,Total,TOT,Rwanda,RWA,4
Libya,LBY,Total,TOT,Saudi Arabia,SAU,390
Libya,LBY,Total,TOT,Serbia and Montenegro,SCG,2
Libya,LBY,Total,TOT,Singapore,SGP,3
Libya,LBY,Total,TOT,Slovak Republic,SVK,19
Libya,LBY,Total,TOT,Slovenia,SVN,27
Libya,LBY,Total,TOT,Somalia,SOM,7
Libya,LBY,Total,TOT,South Africa,ZAF,70
Libya,LBY,Total,TOT,Spain,ESP,438
Libya,LBY,Total,TOT,Sudan,SDN,18928
Libya,LBY,Total,TOT,Sweden,SWE,370
Libya,LBY,Total,TOT,Switzerland,CHE,756
Libya,LBY,Total,TOT,Syrian Arab Republic,SYR,49
Libya,LBY,Total,TOT,Tanzania,TZA,26
Libya,LBY,Total,TOT,Thailand,THA,380
Libya,LBY,Total,TOT,Tunisia,TUN,2120
Libya,LBY,Total,TOT,Turkey,TUR,3065
Libya,LBY,Total,TOT,Uganda,UGA,86
Libya,LBY,Total,TOT,United Arab Emirates,ARE,605
Libya,LBY,Total,TOT,United Kingdom,GBR,136
Libya,LBY,Total,TOT,United States,USA,35552
Libya,LBY,Total,TOT,Uruguay,URY,2
Libya,LBY,Total,TOT,"Venezuela, RB",VEN,129
Libya,LBY,Total,TOT,Vietnam,VNM,7
Libya,LBY,Total,TOT,West Bank and Gaza,PSE,3301
Libya,LBY,Total,TOT,"Yemen, Rep.",YEM,880
Libya,LBY,Total,TOT,Zimbabwe,ZWE,14
Liechtenstein,LIE,Total,TOT,Andorra,AND,1
Liechtenstein,LIE,Total,TOT,Australia,AUS,6
Liechtenstein,LIE,Total,TOT,Austria,AUT,515
Liechtenstein,LIE,Total,TOT,Belgium,BEL,15
Liechtenstein,LIE,Total,TOT,Bolivia,BOL,1
Liechtenstein,LIE,Total,TOT,Canada,CAN,49
Liechtenstein,LIE,Total,TOT,Colombia,COL,2
Liechtenstein,LIE,Total,TOT,Czech Republic,CZE,1
